,antecedents,consequents,antecedent support,consequent support,support,confidence,lift
156,frozenset({'UHT-milk'}),"frozenset({'other vegetables', 'whole milk'})",0.07850179579271421,0.1913801949717804,0.022062596203181118,0.28104575163398693,1.4685205628274545
157,"frozenset({'other vegetables', 'whole milk'})",frozenset({'UHT-milk'}),0.1913801949717804,0.07850179579271421,0.022062596203181118,0.11528150134048257,1.4685205628274545
158,"frozenset({'yogurt', 'other vegetables'})",frozenset({'butter'}),0.12031811185223192,0.12647511544381734,0.022319138019497177,0.185501066098081,1.4667001128809731
159,frozenset({'butter'}),"frozenset({'yogurt', 'other vegetables'})",0.12647511544381734,0.12031811185223192,0.022319138019497177,0.1764705882352941,1.4667001128809731
160,"frozenset({'whole milk', 'soda'})","frozenset({'rolls/buns', 'yogurt'})",0.15110312981015905,0.11133914828116984,0.024628014366341714,0.16298811544991512,1.4638886498243529
161,"frozenset({'rolls/buns', 'yogurt'})","frozenset({'whole milk', 'soda'})",0.11133914828116984,0.15110312981015905,0.024628014366341714,0.22119815668202764,1.4638886498243526
162,"frozenset({'whole milk', 'soda', 'bottled water'})",frozenset({'other vegetables'}),0.04002052334530529,0.3766033863519754,0.022062596203181118,0.5512820512820512,1.4638265912107873
163,frozenset({'other vegetables'}),"frozenset({'whole milk', 'soda', 'bottled water'})",0.3766033863519754,0.04002052334530529,0.022062596203181118,0.05858310626702997,1.4638265912107873
164,frozenset({'sausage'}),"frozenset({'pip fruit', 'other vegetables'})",0.2060030785017958,0.07234479220112879,0.02180605438686506,0.1058530510585305,1.4631744433551486
165,"frozenset({'pip fruit', 'other vegetables'})",frozenset({'sausage'}),0.07234479220112879,0.2060030785017958,0.02180605438686506,0.30141843971631205,1.4631744433551486
166,frozenset({'chocolate'}),"frozenset({'rolls/buns', 'whole milk'})",0.08645459209851206,0.17855310415597742,0.022575679835813236,0.2611275964391691,1.462464613390634
167,"frozenset({'rolls/buns', 'whole milk'})",frozenset({'chocolate'}),0.17855310415597742,0.08645459209851206,0.022575679835813236,0.1264367816091954,1.4624646133906338
168,frozenset({'canned beer'}),"frozenset({'whole milk', 'shopping bags'})",0.16521292970754234,0.09132888660851719,0.022062596203181118,0.13354037267080746,1.462192058064066
169,"frozenset({'whole milk', 'shopping bags'})",frozenset({'canned beer'}),0.09132888660851719,0.16521292970754234,0.022062596203181118,0.24157303370786515,1.4621920580640657
170,"frozenset({'whole milk', 'other vegetables'})","frozenset({'yogurt', 'root vegetables'})",0.1913801949717804,0.0715751667521806,0.020010261672652643,0.10455764075067024,1.4608089019573929
171,"frozenset({'yogurt', 'root vegetables'})","frozenset({'whole milk', 'other vegetables'})",0.0715751667521806,0.1913801949717804,0.020010261672652643,0.2795698924731183,1.4608089019573929
172,frozenset({'other vegetables'}),frozenset({'cat food'}),0.3766033863519754,0.04386865059004618,0.024114930733709596,0.06403269754768393,1.4596459359115317
173,frozenset({'cat food'}),frozenset({'other vegetables'}),0.04386865059004618,0.3766033863519754,0.024114930733709596,0.5497076023391813,1.4596459359115317
174,frozenset({'frankfurter'}),"frozenset({'other vegetables', 'soda'})",0.1375064135454079,0.1241662390969728,0.024884556182657773,0.18097014925373134,1.457482730973233
175,"frozenset({'other vegetables', 'soda'})",frozenset({'frankfurter'}),0.1241662390969728,0.1375064135454079,0.024884556182657773,0.20041322314049587,1.457482730973233
176,frozenset({'sausage'}),"frozenset({'rolls/buns', 'soda'})",0.2060030785017958,0.11980502821959979,0.03591585428424833,0.174346201743462,1.455249452668126
177,"frozenset({'rolls/buns', 'soda'})",frozenset({'sausage'}),0.11980502821959979,0.2060030785017958,0.03591585428424833,0.29978586723768735,1.455249452668126
178,frozenset({'other vegetables'}),"frozenset({'yogurt', 'whole milk', 'bottled water'})",0.3766033863519754,0.04027706516162134,0.022062596203181118,0.05858310626702997,1.4545028549610373
179,"frozenset({'yogurt', 'whole milk', 'bottled water'})",frozenset({'other vegetables'}),0.04027706516162134,0.3766033863519754,0.022062596203181118,0.5477707006369427,1.454502854961037
180,frozenset({'sausage'}),"frozenset({'other vegetables', 'bottled beer'})",0.2060030785017958,0.06849666495638788,0.02052334530528476,0.099626400996264,1.4544708280278544
181,"frozenset({'other vegetables', 'bottled beer'})",frozenset({'sausage'}),0.06849666495638788,0.2060030785017958,0.02052334530528476,0.299625468164794,1.4544708280278542
182,frozenset({'rolls/buns'}),"frozenset({'sausage', 'yogurt', 'whole milk'})",0.3496664956387891,0.044894817855310416,0.022832221652129298,0.06529713866471021,1.454447122943088
183,"frozenset({'sausage', 'yogurt', 'whole milk'})",frozenset({'rolls/buns'}),0.044894817855310416,0.3496664956387891,0.022832221652129298,0.5085714285714286,1.4544471229430878
184,"frozenset({'other vegetables', 'soda'})",frozenset({'butter'}),0.1241662390969728,0.12647511544381734,0.022832221652129298,0.18388429752066118,1.453916818936181
185,frozenset({'butter'}),"frozenset({'other vegetables', 'soda'})",0.12647511544381734,0.1241662390969728,0.022832221652129298,0.18052738336713997,1.453916818936181
186,"frozenset({'frankfurter', 'whole milk'})",frozenset({'bottled water'}),0.06798358132375577,0.21369933299127758,0.02103642893791688,0.30943396226415093,1.4479874968855466
187,frozenset({'bottled water'}),"frozenset({'frankfurter', 'whole milk'})",0.21369933299127758,0.06798358132375577,0.02103642893791688,0.09843937575030011,1.4479874968855464
188,"frozenset({'other vegetables', 'soda'})","frozenset({'rolls/buns', 'yogurt'})",0.1241662390969728,0.11133914828116984,0.020010261672652643,0.16115702479338845,1.4474425867387746
189,"frozenset({'rolls/buns', 'yogurt'})","frozenset({'other vegetables', 'soda'})",0.11133914828116984,0.1241662390969728,0.020010261672652643,0.17972350230414746,1.4474425867387744
190,"frozenset({'whole milk', 'soda'})",frozenset({'curd'}),0.15110312981015905,0.12083119548486403,0.02642380708055413,0.17487266553480477,1.447247665084223
191,frozenset({'curd'}),"frozenset({'whole milk', 'soda'})",0.12083119548486403,0.15110312981015905,0.02642380708055413,0.21868365180467092,1.4472476650842228
192,frozenset({'sausage'}),"frozenset({'yogurt', 'whole milk'})",0.2060030785017958,0.15059004617752694,0.044894817855310416,0.2179327521793275,1.447192279378226
193,"frozenset({'yogurt', 'whole milk'})",frozenset({'sausage'}),0.15059004617752694,0.2060030785017958,0.044894817855310416,0.2981260647359455,1.447192279378226
194,frozenset({'curd'}),"frozenset({'yogurt', 'other vegetables'})",0.12083119548486403,0.12031811185223192,0.02103642893791688,0.1740976645435244,1.4469780306837061
195,"frozenset({'yogurt', 'other vegetables'})",frozenset({'curd'}),0.12031811185223192,0.12083119548486403,0.02103642893791688,0.17484008528784648,1.4469780306837061
196,frozenset({'sausage'}),"frozenset({'brown bread', 'whole milk'})",0.2060030785017958,0.06977937403796819,0.02077988712160082,0.1008717310087173,1.445580909823456
197,"frozenset({'brown bread', 'whole milk'})",frozenset({'sausage'}),0.06977937403796819,0.2060030785017958,0.02077988712160082,0.2977941176470588,1.445580909823456
198,"frozenset({'UHT-milk', 'whole milk'})",frozenset({'other vegetables'}),0.040533606977937404,0.3766033863519754,0.022062596203181118,0.5443037974683544,1.445297140689132
199,frozenset({'other vegetables'}),"frozenset({'UHT-milk', 'whole milk'})",0.3766033863519754,0.040533606977937404,0.022062596203181118,0.05858310626702997,1.4452971406891317
200,frozenset({'newspapers'}),"frozenset({'whole milk', 'root vegetables'})",0.13981528989225245,0.11313494099538225,0.022832221652129298,0.163302752293578,1.4434333978239615
201,"frozenset({'whole milk', 'root vegetables'})",frozenset({'newspapers'}),0.11313494099538225,0.13981528989225245,0.022832221652129298,0.2018140589569161,1.4434333978239613
202,"frozenset({'bottled beer', 'shopping bags'})",frozenset({'whole milk'}),0.030271934325295024,0.4581836839404823,0.020010261672652643,0.6610169491525424,1.4426898475904872
203,frozenset({'whole milk'}),"frozenset({'bottled beer', 'shopping bags'})",0.4581836839404823,0.030271934325295024,0.020010261672652643,0.043673012318029114,1.4426898475904872
204,frozenset({'shopping bags'}),"frozenset({'whole milk', 'soda'})",0.16829143150333503,0.15110312981015905,0.03668547973319651,0.21798780487804878,1.4426425524866455
205,"frozenset({'whole milk', 'soda'})",frozenset({'shopping bags'}),0.15110312981015905,0.16829143150333503,0.03668547973319651,0.2427843803056027,1.4426425524866455
206,"frozenset({'other vegetables', 'whole milk'})",frozenset({'chocolate'}),0.1913801949717804,0.08645459209851206,0.023858388917393534,0.12466487935656835,1.4419694354062416
207,frozenset({'chocolate'}),"frozenset({'other vegetables', 'whole milk'})",0.08645459209851206,0.1913801949717804,0.023858388917393534,0.27596439169139464,1.4419694354062416
208,"frozenset({'curd', 'other vegetables'})",frozenset({'yogurt'}),0.05156490507952796,0.28296562339661363,0.02103642893791688,0.4079601990049751,1.4417306035552067
209,frozenset({'yogurt'}),"frozenset({'curd', 'other vegetables'})",0.28296562339661363,0.05156490507952796,0.02103642893791688,0.07434270172257479,1.4417306035552067
210,"frozenset({'sausage', 'citrus fruit'})",frozenset({'other vegetables'}),0.039250897896357106,0.3766033863519754,0.02129297075423294,0.542483660130719,1.4404641057149474
211,frozenset({'other vegetables'}),"frozenset({'sausage', 'citrus fruit'})",0.3766033863519754,0.039250897896357106,0.02129297075423294,0.05653950953678474,1.4404641057149472
212,frozenset({'yogurt'}),"frozenset({'butter', 'whole milk'})",0.28296562339661363,0.06618778860954336,0.026936890713186248,0.09519492293744333,1.4382550760083492
213,"frozenset({'butter', 'whole milk'})",frozenset({'yogurt'}),0.06618778860954336,0.28296562339661363,0.026936890713186248,0.40697674418604646,1.4382550760083492
214,"frozenset({'yogurt', 'whole milk', 'other vegetables'})",frozenset({'bottled water'}),0.07183170856849666,0.21369933299127758,0.022062596203181118,0.30714285714285716,1.4372663351054709
215,frozenset({'bottled water'}),"frozenset({'yogurt', 'whole milk', 'other vegetables'})",0.21369933299127758,0.07183170856849666,0.022062596203181118,0.10324129651860744,1.4372663351054709
216,"frozenset({'other vegetables', 'soda'})","frozenset({'rolls/buns', 'whole milk'})",0.1241662390969728,0.17855310415597742,0.03181118522319138,0.25619834710743805,1.4348579842310252
217,"frozenset({'rolls/buns', 'whole milk'})","frozenset({'other vegetables', 'soda'})",0.17855310415597742,0.1241662390969728,0.03181118522319138,0.1781609195402299,1.4348579842310252
218,"frozenset({'rolls/buns', 'other vegetables'})","frozenset({'whole milk', 'soda'})",0.14674191893278604,0.15110312981015905,0.03181118522319138,0.2167832167832168,1.4346705925653296
219,"frozenset({'whole milk', 'soda'})","frozenset({'rolls/buns', 'other vegetables'})",0.15110312981015905,0.14674191893278604,0.03181118522319138,0.2105263157894737,1.4346705925653296
220,frozenset({'whole milk'}),"frozenset({'rolls/buns', 'yogurt', 'other vegetables'})",0.4581836839404823,0.05233453052847614,0.03437660338635198,0.07502799552071669,1.4336231693125179
221,"frozenset({'rolls/buns', 'yogurt', 'other vegetables'})",frozenset({'whole milk'}),0.05233453052847614,0.4581836839404823,0.03437660338635198,0.6568627450980392,1.4336231693125179
222,"frozenset({'canned beer', 'shopping bags'})",frozenset({'whole milk'}),0.0336069779374038,0.4581836839404823,0.022062596203181118,0.6564885496183206,1.4328064761546548
223,frozenset({'whole milk'}),"frozenset({'canned beer', 'shopping bags'})",0.4581836839404823,0.0336069779374038,0.022062596203181118,0.048152295632698766,1.4328064761546548
224,frozenset({'frozen vegetables'}),"frozenset({'rolls/buns', 'other vegetables'})",0.10261672652642381,0.14674191893278604,0.021549512570549,0.21,1.4310839160839162
225,"frozenset({'rolls/buns', 'other vegetables'})",frozenset({'frozen vegetables'}),0.14674191893278604,0.10261672652642381,0.021549512570549,0.14685314685314685,1.431083916083916
226,frozenset({'napkins'}),"frozenset({'rolls/buns', 'whole milk'})",0.08132375577219086,0.17855310415597742,0.02077988712160082,0.2555205047318612,1.4310616773632114
227,"frozenset({'rolls/buns', 'whole milk'})",frozenset({'napkins'}),0.17855310415597742,0.08132375577219086,0.02077988712160082,0.11637931034482758,1.4310616773632112
228,frozenset({'brown bread'}),"frozenset({'sausage', 'whole milk'})",0.13596716264751155,0.10697793740379682,0.02077988712160082,0.15283018867924528,1.4286140898601871
229,"frozenset({'sausage', 'whole milk'})",frozenset({'brown bread'}),0.10697793740379682,0.13596716264751155,0.02077988712160082,0.19424460431654675,1.4286140898601871
230,"frozenset({'rolls/buns', 'butter'})",frozenset({'yogurt'}),0.049512570548999484,0.28296562339661363,0.020010261672652643,0.4041450777202073,1.428247971852555
231,frozenset({'yogurt'}),"frozenset({'rolls/buns', 'butter'})",0.28296562339661363,0.049512570548999484,0.020010261672652643,0.07071622846781506,1.428247971852555
232,"frozenset({'whole milk', 'other vegetables', 'soda'})",frozenset({'yogurt'}),0.06926629040533606,0.28296562339661363,0.027963057978450487,0.40370370370370373,1.426688156878547
233,frozenset({'yogurt'}),"frozenset({'whole milk', 'other vegetables', 'soda'})",0.28296562339661363,0.06926629040533606,0.027963057978450487,0.09882139619220309,1.426688156878547
234,"frozenset({'rolls/buns', 'other vegetables', 'whole milk'})",frozenset({'pastry'}),0.08209338122113904,0.1775269368907132,0.02077988712160082,0.253125,1.4258399566473987
235,frozenset({'pastry'}),"frozenset({'rolls/buns', 'other vegetables', 'whole milk'})",0.1775269368907132,0.08209338122113904,0.02077988712160082,0.11705202312138727,1.4258399566473987
236,"frozenset({'rolls/buns', 'whole milk', 'sausage'})",frozenset({'other vegetables'}),0.04874294510005131,0.3766033863519754,0.02616726526423807,0.5368421052631579,1.4254840097519001
237,frozenset({'other vegetables'}),"frozenset({'rolls/buns', 'whole milk', 'sausage'})",0.3766033863519754,0.04874294510005131,0.02616726526423807,0.06948228882833787,1.4254840097519001
238,frozenset({'other vegetables'}),"frozenset({'yogurt', 'frankfurter'})",0.3766033863519754,0.04207285787583376,0.022575679835813236,0.05994550408719346,1.4248022861700007
239,"frozenset({'yogurt', 'frankfurter'})",frozenset({'other vegetables'}),0.04207285787583376,0.3766033863519754,0.022575679835813236,0.5365853658536586,1.4248022861700007
240,frozenset({'frozen vegetables'}),frozenset({'canned beer'}),0.10261672652642381,0.16521292970754234,0.024114930733709596,0.23500000000000001,1.4224068322981367
241,frozenset({'canned beer'}),frozenset({'frozen vegetables'}),0.16521292970754234,0.10261672652642381,0.024114930733709596,0.14596273291925466,1.4224068322981365
242,"frozenset({'whole milk', 'tropical fruit'})",frozenset({'curd'}),0.11646998460749101,0.12083119548486403,0.020010261672652643,0.1718061674008811,1.4218693004854237
243,frozenset({'curd'}),"frozenset({'whole milk', 'tropical fruit'})",0.12083119548486403,0.11646998460749101,0.020010261672652643,0.1656050955414013,1.4218693004854235
244,"frozenset({'pastry', 'other vegetables', 'whole milk'})",frozenset({'rolls/buns'}),0.0418163160595177,0.3496664956387891,0.02077988712160082,0.4969325153374233,1.4211613681476714
245,frozenset({'rolls/buns'}),"frozenset({'pastry', 'other vegetables', 'whole milk'})",0.3496664956387891,0.0418163160595177,0.02077988712160082,0.05942773294203962,1.4211613681476714
246,"frozenset({'rolls/buns', 'yogurt'})",frozenset({'butter'}),0.11133914828116984,0.12647511544381734,0.020010261672652643,0.17972350230414746,1.4210186855609874
247,frozenset({'butter'}),"frozenset({'rolls/buns', 'yogurt'})",0.12647511544381734,0.11133914828116984,0.020010261672652643,0.15821501014198783,1.4210186855609874
248,frozenset({'sugar'}),frozenset({'bottled water'}),0.0659312467932273,0.21369933299127758,0.020010261672652643,0.3035019455252918,1.4202287919058674
249,frozenset({'bottled water'}),frozenset({'sugar'}),0.21369933299127758,0.0659312467932273,0.020010261672652643,0.0936374549819928,1.4202287919058674
250,frozenset({'hamburger meat'}),"frozenset({'whole milk', 'other vegetables'})",0.08029758850692663,0.1913801949717804,0.02180605438686506,0.27156549520766776,1.4189843167821568
251,"frozenset({'whole milk', 'other vegetables'})",frozenset({'hamburger meat'}),0.1913801949717804,0.08029758850692663,0.02180605438686506,0.11394101876675602,1.4189843167821565
252,frozenset({'whole milk'}),"frozenset({'yogurt', 'other vegetables', 'soda'})",0.4581836839404823,0.043099025141098,0.027963057978450487,0.06103023516237402,1.4160467658507971
